Markettype,Trddt,Cdretwdos,Cdretwdtl
63,2008/9/8,-0.033706,-0.030436
10,2008/9/9,0.00621,0.006322
5,2008/9/9,0.006695,0.001594
15,2008/9/9,0.006684,0.001639
21,2008/9/9,0.006695,0.001594
31,2008/9/9,0.006684,0.001639
37,2008/9/9,0.006695,0.001594
47,2008/9/9,0.006684,0.001639
53,2008/9/9,0.006695,0.001594
63,2008/9/9,0.006684,0.001639
10,2008/9/10,-0.002547,-0.003697
5,2008/9/10,0.004272,0.002898
15,2008/9/10,0.004121,0.002836
21,2008/9/10,0.004272,0.002898
31,2008/9/10,0.004121,0.002836
37,2008/9/10,0.004272,0.002898
47,2008/9/10,0.004121,0.002836
53,2008/9/10,0.004272,0.002898
63,2008/9/10,0.004121,0.002836
10,2008/9/11,-0.047539,-0.0495
5,2008/9/11,-0.029069,-0.032376
15,2008/9/11,-0.029475,-0.032537
21,2008/9/11,-0.029069,-0.032376
31,2008/9/11,-0.029475,-0.032537
37,2008/9/11,-0.029069,-0.032376
47,2008/9/11,-0.029475,-0.032537
53,2008/9/11,-0.029069,-0.032376
63,2008/9/11,-0.029475,-0.032537
10,2008/9/12,-0.01633,-0.017056
5,2008/9/12,0.001835,0.001553
15,2008/9/12,0.001442,0.001381
21,2008/9/12,0.001835,0.001553
31,2008/9/12,0.001442,0.001381
37,2008/9/12,0.001835,0.001553
47,2008/9/12,0.001442,0.001381
53,2008/9/12,0.001835,0.001553
63,2008/9/12,0.001442,0.001381
10,2008/9/16,-0.06729,-0.069582
5,2008/9/16,-0.033502,-0.041304
15,2008/9/16,-0.034232,-0.041563
21,2008/9/16,-0.033502,-0.041304
31,2008/9/16,-0.034232,-0.041563
37,2008/9/16,-0.033502,-0.041304
47,2008/9/16,-0.034232,-0.041563
53,2008/9/16,-0.033502,-0.041304
63,2008/9/16,-0.034232,-0.041563
10,2008/9/17,-0.058113,-0.061859
5,2008/9/17,-0.03207,-0.027881
15,2008/9/17,-0.032605,-0.028179
21,2008/9/17,-0.03207,-0.027881
31,2008/9/17,-0.032605,-0.028179
37,2008/9/17,-0.03207,-0.027881
47,2008/9/17,-0.032605,-0.028179
53,2008/9/17,-0.03207,-0.027881
63,2008/9/17,-0.032605,-0.028179
10,2008/9/18,-0.03717,-0.037204
5,2008/9/18,-0.023294,-0.018838
15,2008/9/18,-0.023571,-0.018993
21,2008/9/18,-0.023294,-0.018838
31,2008/9/18,-0.023571,-0.018993
37,2008/9/18,-0.023294,-0.018838
47,2008/9/18,-0.023571,-0.018993
53,2008/9/18,-0.023294,-0.018838
63,2008/9/18,-0.023571,-0.018993
10,2008/9/19,0.096643,0.096954
5,2008/9/19,0.099306,0.099273
15,2008/9/19,0.099254,0.099254
21,2008/9/19,0.099306,0.099273
31,2008/9/19,0.099254,0.099254
37,2008/9/19,0.099306,0.099273
47,2008/9/19,0.099254,0.099254
53,2008/9/19,0.099306,0.099273
63,2008/9/19,0.099254,0.099254
10,2008/9/22,0.04109,0.046392
5,2008/9/22,0.06101,0.073369
15,2008/9/22,0.060647,0.073157
21,2008/9/22,0.06101,0.073369
31,2008/9/22,0.060647,0.073157
37,2008/9/22,0.06101,0.073369
47,2008/9/22,0.060647,0.073157
53,2008/9/22,0.06101,0.073369
63,2008/9/22,0.060647,0.073157
10,2008/9/23,-0.053341,-0.050674
5,2008/9/23,-0.048429,-0.023585
15,2008/9/23,-0.048524,-0.023805
21,2008/9/23,-0.048429,-0.023585
31,2008/9/23,-0.048524,-0.023805
37,2008/9/23,-0.048429,-0.023585
47,2008/9/23,-0.048524,-0.023805
53,2008/9/23,-0.048429,-0.023585
63,2008/9/23,-0.048524,-0.023805
10,2008/9/24,0.007502,0.010297
5,2008/9/24,0.011002,0.00744
15,2008/9/24,0.010936,0.007463
21,2008/9/24,0.011002,0.00744
31,2008/9/24,0.010936,0.007463
37,2008/9/24,0.011002,0.00744
47,2008/9/24,0.010936,0.007463
53,2008/9/24,0.011002,0.00744
63,2008/9/24,0.010936,0.007463
10,2008/9/25,0.036875,0.038
5,2008/9/25,0.037027,0.037144
15,2008/9/25,0.037024,0.03715
21,2008/9/25,0.037027,0.037144
31,2008/9/25,0.037024,0.03715
37,2008/9/25,0.037027,0.037144
47,2008/9/25,0.037024,0.03715
53,2008/9/25,0.037027,0.037144
63,2008/9/25,0.037024,0.03715
10,2008/9/26,0.016415,0.01504
5,2008/9/26,0.006791,0.000363
15,2008/9/26,0.006951,0.000467
21,2008/9/26,0.006791,0.000363
31,2008/9/26,0.006951,0.000467
37,2008/9/26,0.006791,0.000363
47,2008/9/26,0.006951,0.000467
53,2008/9/26,0.006791,0.000363
63,2008/9/26,0.006951,0.000467
10,2008/10/6,-0.049632,-0.052768
5,2008/10/6,-0.050304,-0.052151
15,2008/10/6,-0.050291,-0.052156
21,2008/10/6,-0.050304,-0.052151
31,2008/10/6,-0.050291,-0.052156
37,2008/10/6,-0.050304,-0.052151
47,2008/10/6,-0.050291,-0.052156
53,2008/10/6,-0.050304,-0.052151
63,2008/10/6,-0.050291,-0.052156
10,2008/10/7,-0.001978,-0.002519
5,2008/10/7,-0.009465,-0.007807
15,2008/10/7,-0.009321,-0.007765
21,2008/10/7,-0.009465,-0.007807
31,2008/10/7,-0.009321,-0.007765
37,2008/10/7,-0.009465,-0.007807
47,2008/10/7,-0.009321,-0.007765
53,2008/10/7,-0.009465,-0.007807
63,2008/10/7,-0.009321,-0.007765
10,2008/10/8,-0.047256,-0.045364
5,2008/10/8,-0.035009,-0.030702
15,2008/10/8,-0.035246,-0.030819
21,2008/10/8,-0.035009,-0.030702
31,2008/10/8,-0.035246,-0.030819
37,2008/10/8,-0.035009,-0.030702
47,2008/10/8,-0.035246,-0.030819
53,2008/10/8,-0.035009,-0.030702
63,2008/10/8,-0.035246,-0.030819
10,2008/10/9,-0.00923,-0.00993
5,2008/10/9,-0.013245,-0.009941
15,2008/10/9,-0.013168,-0.009941
21,2008/10/9,-0.013245,-0.009941
31,2008/10/9,-0.013168,-0.009941
37,2008/10/9,-0.013245,-0.009941
47,2008/10/9,-0.013168,-0.009941
53,2008/10/9,-0.013245,-0.009941
63,2008/10/9,-0.013168,-0.009941
10,2008/10/10,-0.060475,-0.061602
5,2008/10/10,-0.052307,-0.04079
15,2008/10/10,-0.052461,-0.040952
21,2008/10/10,-0.052307,-0.04079
31,2008/10/10,-0.052461,-0.040952
37,2008/10/10,-0.052307,-0.04079
47,2008/10/10,-0.052461,-0.040952
53,2008/10/10,-0.052307,-0.04079
63,2008/10/10,-0.052461,-0.040952
10,2008/10/13,0.038217,0.039133
5,2008/10/13,0.037599,0.034659
15,2008/10/13,0.037611,0.034694
21,2008/10/13,0.037599,0.034659
31,2008/10/13,0.037611,0.034694
37,2008/10/13,0.037599,0.034659
47,2008/10/13,0.037611,0.034694
53,2008/10/13,0.037599,0.034659
63,2008/10/13,0.037611,0.034694
10,2008/10/14,-0.01255,-0.013741
5,2008/10/14,-0.028396,-0.02728
15,2008/10/14,-0.028098,-0.027176
21,2008/10/14,-0.028396,-0.02728
31,2008/10/14,-0.028098,-0.027176
37,2008/10/14,-0.028396,-0.02728
47,2008/10/14,-0.028098,-0.027176
53,2008/10/14,-0.028396,-0.02728
63,2008/10/14,-0.028098,-0.027176
10,2008/10/15,-0.016209,-0.017539
5,2008/10/15,-0.009588,-0.011303
15,2008/10/15,-0.009713,-0.011351
21,2008/10/15,-0.009588,-0.011303
31,2008/10/15,-0.009713,-0.011351
37,2008/10/15,-0.009588,-0.011303
47,2008/10/15,-0.009713,-0.011351
53,2008/10/15,-0.009588,-0.011303
63,2008/10/15,-0.009713,-0.011351
10,2008/10/16,-0.061614,-0.063454
5,2008/10/16,-0.0522,-0.044722
15,2008/10/16,-0.052375,-0.044862
21,2008/10/16,-0.0522,-0.044722
31,2008/10/16,-0.052375,-0.044862
37,2008/10/16,-0.0522,-0.044722
47,2008/10/16,-0.052375,-0.044862
53,2008/10/16,-0.0522,-0.044722
63,2008/10/16,-0.052375,-0.044862
10,2008/10/17,0.001092,0.002331
5,2008/10/17,0.00858,0.010893
15,2008/10/17,0.008442,0.010828
21,2008/10/17,0.00858,0.010893
31,2008/10/17,0.008442,0.010828
37,2008/10/17,0.00858,0.010893
47,2008/10/17,0.008442,0.010828
53,2008/10/17,0.00858,0.010893
63,2008/10/17,0.008442,0.010828
10,2008/10/20,0.029416,0.029344
5,2008/10/20,0.035323,0.025157
15,2008/10/20,0.035215,0.025188
21,2008/10/20,0.035323,0.025157
31,2008/10/20,0.035215,0.025188
37,2008/10/20,0.035323,0.025157
47,2008/10/20,0.035215,0.025188
53,2008/10/20,0.035323,0.025157
63,2008/10/20,0.035215,0.025188
10,2008/10/21,0.000631,0.000032
5,2008/10/21,-0.00774,-0.008554
15,2008/10/21,-0.007589,-0.008479
21,2008/10/21,-0.00774,-0.008554
31,2008/10/21,-0.007589,-0.008479
37,2008/10/21,-0.00774,-0.008554
47,2008/10/21,-0.007589,-0.008479
53,2008/10/21,-0.00774,-0.008554
63,2008/10/21,-0.007589,-0.008479
10,2008/10/22,-0.030219,-0.03423
5,2008/10/22,-0.025044,-0.030445
15,2008/10/22,-0.025139,-0.030474
21,2008/10/22,-0.025044,-0.030445
31,2008/10/22,-0.025139,-0.030474
37,2008/10/22,-0.025044,-0.030445
47,2008/10/22,-0.025139,-0.030474
53,2008/10/22,-0.025044,-0.030445
63,2008/10/22,-0.025139,-0.030474
10,2008/10/23,-0.002182,-0.004992
5,2008/10/23,0.001386,-0.00777
15,2008/10/23,0.001321,-0.00775
21,2008/10/23,0.001386,-0.00777
31,2008/10/23,0.001321,-0.00775
37,2008/10/23,0.001386,-0.00777
47,2008/10/23,0.001321,-0.00775
53,2008/10/23,0.001386,-0.00777
63,2008/10/23,0.001321,-0.00775
10,2008/10/24,-0.034328,-0.033457
5,2008/10/24,-0.026321,-0.019482
15,2008/10/24,-0.026466,-0.019587
21,2008/10/24,-0.026321,-0.019482
31,2008/10/24,-0.026466,-0.019587
37,2008/10/24,-0.026321,-0.019482
47,2008/10/24,-0.026466,-0.019587
53,2008/10/24,-0.026321,-0.019482
63,2008/10/24,-0.026466,-0.019587
10,2008/10/27,-0.086258,-0.086038
5,2008/10/27,-0.078249,-0.075074
15,2008/10/27,-0.078398,-0.075168
21,2008/10/27,-0.078249,-0.075074
31,2008/10/27,-0.078398,-0.075168
37,2008/10/27,-0.078249,-0.075074
47,2008/10/27,-0.078398,-0.075168
53,2008/10/27,-0.078249,-0.075074
63,2008/10/27,-0.078398,-0.075168
10,2008/10/28,-0.000569,0.00086
5,2008/10/28,0.030527,0.028464
15,2008/10/28,0.029967,0.028258
21,2008/10/28,0.030527,0.028464
31,2008/10/28,0.029967,0.028258
37,2008/10/28,0.030527,0.028464
47,2008/10/28,0.029967,0.028258
53,2008/10/28,0.030527,0.028464
63,2008/10/28,0.029967,0.028258
10,2008/10/29,-0.034015,-0.037953
5,2008/10/29,-0.031887,-0.029366
15,2008/10/29,-0.031924,-0.029428
21,2008/10/29,-0.031887,-0.029366
31,2008/10/29,-0.031924,-0.029428
37,2008/10/29,-0.031887,-0.029366
47,2008/10/29,-0.031924,-0.029428
53,2008/10/29,-0.031887,-0.029366
63,2008/10/29,-0.031924,-0.029428
10,2008/10/30,0.029403,0.02853
5,2008/10/30,0.021622,0.023881
15,2008/10/30,0.021757,0.023914
21,2008/10/30,0.021622,0.023881
31,2008/10/30,0.021757,0.023914
37,2008/10/30,0.021622,0.023881
47,2008/10/30,0.021757,0.023914
53,2008/10/30,0.021622,0.023881
63,2008/10/30,0.021757,0.023914
10,2008/10/31,-0.013354,-0.011378
5,2008/10/31,-0.020331,-0.019591
15,2008/10/31,-0.020217,-0.019538
21,2008/10/31,-0.020331,-0.019591
31,2008/10/31,-0.020217,-0.019538
37,2008/10/31,-0.020331,-0.019591
47,2008/10/31,-0.020217,-0.019538
53,2008/10/31,-0.020331,-0.019591
63,2008/10/31,-0.020217,-0.019538
10,2008/11/3,0.007522,0.00648
5,2008/11/3,-0.007833,-0.006476
15,2008/11/3,-0.007567,-0.006384
21,2008/11/3,-0.007833,-0.006476
31,2008/11/3,-0.007567,-0.006384
37,2008/11/3,-0.007833,-0.006476
47,2008/11/3,-0.007567,-0.006384
53,2008/11/3,-0.007833,-0.006476
63,2008/11/3,-0.007567,-0.006384
10,2008/11/4,-0.008452,-0.009006
5,2008/11/4,-0.014886,-0.010147
15,2008/11/4,-0.014772,-0.010139
21,2008/11/4,-0.014886,-0.010147
31,2008/11/4,-0.014772,-0.010139
37,2008/11/4,-0.014886,-0.010147
47,2008/11/4,-0.014772,-0.010139
53,2008/11/4,-0.014886,-0.010147
63,2008/11/4,-0.014772,-0.010139
10,2008/11/5,0.046347,0.048674
5,2008/11/5,0.03869,0.032695
15,2008/11/5,0.038826,0.032811
21,2008/11/5,0.03869,0.032695
31,2008/11/5,0.038826,0.032811
37,2008/11/5,0.03869,0.032695
47,2008/11/5,0.038826,0.032811
53,2008/11/5,0.03869,0.032695
63,2008/11/5,0.038826,0.032811
10,2008/11/6,-0.021267,-0.020642
5,2008/11/6,-0.022722,-0.02399
15,2008/11/6,-0.022696,-0.023966
21,2008/11/6,-0.022722,-0.02399
31,2008/11/6,-0.022696,-0.023966
37,2008/11/6,-0.022722,-0.02399
47,2008/11/6,-0.022696,-0.023966
53,2008/11/6,-0.022722,-0.02399
63,2008/11/6,-0.022696,-0.023966
10,2008/11/7,0.014237,0.015745
5,2008/11/7,0.017811,0.016681
15,2008/11/7,0.017747,0.016674
21,2008/11/7,0.017811,0.016681
31,2008/11/7,0.017747,0.016674
37,2008/11/7,0.017811,0.016681
47,2008/11/7,0.017747,0.016674
53,2008/11/7,0.017811,0.016681
63,2008/11/7,0.017747,0.016674
10,2008/11/10,0.075595,0.077514
5,2008/11/10,0.077405,0.074252
15,2008/11/10,0.077372,0.074277
21,2008/11/10,0.077405,0.074252
31,2008/11/10,0.077372,0.074277
37,2008/11/10,0.077405,0.074252
47,2008/11/10,0.077372,0.074277
53,2008/11/10,0.077405,0.074252
63,2008/11/10,0.077372,0.074277
10,2008/11/11,-0.019485,-0.018557
5,2008/11/11,-0.011548,-0.015347
15,2008/11/11,-0.011687,-0.01537
21,2008/11/11,-0.011548,-0.015347
31,2008/11/11,-0.011687,-0.01537
37,2008/11/11,-0.011548,-0.015347
47,2008/11/11,-0.011687,-0.01537
53,2008/11/11,-0.011548,-0.015347
63,2008/11/11,-0.011687,-0.01537
10,2008/11/12,0.010442,0.010892
5,2008/11/12,0.015836,0.009929
15,2008/11/12,0.01574,0.009937
21,2008/11/12,0.015836,0.009929
31,2008/11/12,0.01574,0.009937
37,2008/11/12,0.015836,0.009929
47,2008/11/12,0.01574,0.009937
53,2008/11/12,0.015836,0.009929
63,2008/11/12,0.01574,0.009937
10,2008/11/13,0.030699,0.033527
5,2008/11/13,0.043292,0.039211
15,2008/11/13,0.04307,0.039168
21,2008/11/13,0.043292,0.039211
31,2008/11/13,0.04307,0.039168
37,2008/11/13,0.043292,0.039211
47,2008/11/13,0.04307,0.039168
53,2008/11/13,0.043292,0.039211
63,2008/11/13,0.04307,0.039168
10,2008/11/14,0.025851,0.026741
5,2008/11/14,0.04053,0.034416
15,2008/11/14,0.040285,0.034361
21,2008/11/14,0.04053,0.034416
31,2008/11/14,0.040285,0.034361
37,2008/11/14,0.04053,0.034416
47,2008/11/14,0.040285,0.034361
53,2008/11/14,0.04053,0.034416
63,2008/11/14,0.040285,0.034361
10,2008/11/17,0.019164,0.020064
5,2008/11/17,0.031284,0.025475
15,2008/11/17,0.031072,0.025435
21,2008/11/17,0.031284,0.025475
31,2008/11/17,0.031072,0.025435
37,2008/11/17,0.031284,0.025475
47,2008/11/17,0.031072,0.025435
53,2008/11/17,0.031284,0.025475
63,2008/11/17,0.031072,0.025435
10,2008/11/18,-0.076281,-0.077405
5,2008/11/18,-0.076657,-0.0666
15,2008/11/18,-0.07665,-0.066677
21,2008/11/18,-0.076657,-0.0666
31,2008/11/18,-0.07665,-0.066677
37,2008/11/18,-0.076657,-0.0666
47,2008/11/18,-0.07665,-0.066677
53,2008/11/18,-0.076657,-0.0666
63,2008/11/18,-0.07665,-0.066677
10,2008/11/19,0.062938,0.062901
5,2008/11/19,0.066465,0.063128
15,2008/11/19,0.066405,0.063127
21,2008/11/19,0.066465,0.063128
31,2008/11/19,0.066405,0.063127
37,2008/11/19,0.066465,0.063128
47,2008/11/19,0.066405,0.063127
53,2008/11/19,0.066465,0.063128
63,2008/11/19,0.066405,0.063127
10,2008/11/20,-0.008236,-0.013238
5,2008/11/20,-0.008416,-0.014736
15,2008/11/20,-0.008412,-0.014725
21,2008/11/20,-0.008416,-0.014736
31,2008/11/20,-0.008412,-0.014725
37,2008/11/20,-0.008416,-0.014736
47,2008/11/20,-0.008412,-0.014725
53,2008/11/20,-0.008416,-0.014736
63,2008/11/20,-0.008412,-0.014725
10,2008/11/21,-0.010094,-0.010359
5,2008/11/21,-0.007345,-0.007609
15,2008/11/21,-0.007391,-0.007629
21,2008/11/21,-0.007345,-0.007609
31,2008/11/21,-0.007391,-0.007629
37,2008/11/21,-0.007345,-0.007609
47,2008/11/21,-0.007391,-0.007629
53,2008/11/21,-0.007345,-0.007609
63,2008/11/21,-0.007391,-0.007629
10,2008/11/24,-0.026971,-0.023763
5,2008/11/24,-0.043394,-0.038108
15,2008/11/24,-0.043115,-0.038003
21,2008/11/24,-0.043394,-0.038108
31,2008/11/24,-0.043115,-0.038003
37,2008/11/24,-0.043394,-0.038108
47,2008/11/24,-0.043115,-0.038003
53,2008/11/24,-0.043394,-0.038108
63,2008/11/24,-0.043115,-0.038003
10,2008/11/25,0.016553,0.020352
5,2008/11/25,-0.003782,-0.004296
15,2008/11/25,-0.003436,-0.004116
21,2008/11/25,-0.003782,-0.004296
31,2008/11/25,-0.003436,-0.004116
37,2008/11/25,-0.003782,-0.004296
47,2008/11/25,-0.003436,-0.004116
53,2008/11/25,-0.003782,-0.004296
63,2008/11/25,-0.003436,-0.004116
10,2008/11/26,0.014274,0.019112
5,2008/11/26,0.005875,0.005302
15,2008/11/26,0.006022,0.005406
21,2008/11/26,0.005875,0.005302
31,2008/11/26,0.006022,0.005406
37,2008/11/26,0.005875,0.005302
47,2008/11/26,0.006022,0.005406
53,2008/11/26,0.005875,0.005302
63,2008/11/26,0.006022,0.005406
10,2008/11/27,0.016773,0.01507
5,2008/11/27,0.015757,0.012221
15,2008/11/27,0.015775,0.012243
21,2008/11/27,0.015757,0.012221
31,2008/11/27,0.015775,0.012243
37,2008/11/27,0.015757,0.012221
47,2008/11/27,0.015775,0.012243
53,2008/11/27,0.015757,0.012221
63,2008/11/27,0.015775,0.012243
10,2008/11/28,-0.012892,-0.013578
5,2008/11/28,-0.019351,-0.02258
15,2008/11/28,-0.019236,-0.022511
21,2008/11/28,-0.019351,-0.02258
31,2008/11/28,-0.019236,-0.022511
37,2008/11/28,-0.019351,-0.02258
47,2008/11/28,-0.019236,-0.022511
53,2008/11/28,-0.019351,-0.02258
63,2008/11/28,-0.019236,-0.022511
10,2008/12/1,0.035545,0.033208
5,2008/12/1,0.025932,0.016083
15,2008/12/1,0.026102,0.016216
21,2008/12/1,0.025932,0.016083
31,2008/12/1,0.026102,0.016216
37,2008/12/1,0.025932,0.016083
47,2008/12/1,0.026102,0.016216
53,2008/12/1,0.025932,0.016083
63,2008/12/1,0.026102,0.016216
10,2008/12/2,0.006286,0.004933
5,2008/12/2,0.006796,0.000654
15,2008/12/2,0.006787,0.000688
21,2008/12/2,0.006796,0.000654
31,2008/12/2,0.006787,0.000688
37,2008/12/2,0.006796,0.000654
47,2008/12/2,0.006787,0.000688
53,2008/12/2,0.006796,0.000654
63,2008/12/2,0.006787,0.000688
10,2008/12/3,0.053018,0.05306
5,2008/12/3,0.044411,0.041439
15,2008/12/3,0.044566,0.041531
21,2008/12/3,0.044411,0.041439
31,2008/12/3,0.044566,0.041531
37,2008/12/3,0.044411,0.041439
47,2008/12/3,0.044566,0.041531
53,2008/12/3,0.044411,0.041439
63,2008/12/3,0.044566,0.041531
10,2008/12/4,-0.000813,-0.001992
5,2008/12/4,0.01257,0.016548
15,2008/12/4,0.012326,0.016398
21,2008/12/4,0.01257,0.016548
31,2008/12/4,0.012326,0.016398
37,2008/12/4,0.01257,0.016548
47,2008/12/4,0.012326,0.016398
53,2008/12/4,0.01257,0.016548
63,2008/12/4,0.012326,0.016398
10,2008/12/5,0.026025,0.023379
5,2008/12/5,0.018945,0.011861
15,2008/12/5,0.019062,0.011946
21,2008/12/5,0.018945,0.011861
31,2008/12/5,0.019062,0.011946
37,2008/12/5,0.018945,0.011861
47,2008/12/5,0.019062,0.011946
53,2008/12/5,0.018945,0.011861
63,2008/12/5,0.019062,0.011946
10,2008/12/8,0.038444,0.035651
5,2008/12/8,0.042601,0.037714
15,2008/12/8,0.042528,0.037698
21,2008/12/8,0.042601,0.037714
31,2008/12/8,0.042528,0.037698
37,2008/12/8,0.042601,0.037714
47,2008/12/8,0.042528,0.037698
53,2008/12/8,0.042601,0.037714
63,2008/12/8,0.042528,0.037698
10,2008/12/9,-0.022912,-0.023442
5,2008/12/9,-0.02646,-0.025021
15,2008/12/9,-0.026398,-0.025009
21,2008/12/9,-0.02646,-0.025021
31,2008/12/9,-0.026398,-0.025009
37,2008/12/9,-0.02646,-0.025021
47,2008/12/9,-0.026398,-0.025009
53,2008/12/9,-0.02646,-0.025021
63,2008/12/9,-0.026398,-0.025009
10,2008/12/10,0.016053,0.015398
5,2008/12/10,0.028528,0.021454
15,2008/12/10,0.02831,0.021406
21,2008/12/10,0.028528,0.021454
31,2008/12/10,0.02831,0.021406
37,2008/12/10,0.028528,0.021454
47,2008/12/10,0.02831,0.021406
53,2008/12/10,0.028528,0.021454
63,2008/12/10,0.02831,0.021406
10,2008/12/11,-0.017371,-0.017112
5,2008/12/11,-0.026878,-0.024231
15,2008/12/11,-0.026715,-0.024177
21,2008/12/11,-0.026878,-0.024231
31,2008/12/11,-0.026715,-0.024177
37,2008/12/11,-0.026878,-0.024231
47,2008/12/11,-0.026715,-0.024177
53,2008/12/11,-0.026878,-0.024231
63,2008/12/11,-0.026715,-0.024177
10,2008/12/12,-0.046911,-0.045675
5,2008/12/12,-0.044319,-0.039632
15,2008/12/12,-0.044363,-0.039678
21,2008/12/12,-0.044319,-0.039632
31,2008/12/12,-0.044363,-0.039678
37,2008/12/12,-0.044319,-0.039632
47,2008/12/12,-0.044363,-0.039678
53,2008/12/12,-0.044319,-0.039632
63,2008/12/12,-0.044363,-0.039678
10,2008/12/15,-0.00097,-0.001426
5,2008/12/15,0.011452,0.006193
15,2008/12/15,0.01124,0.006135
21,2008/12/15,0.011452,0.006193
31,2008/12/15,0.01124,0.006135
37,2008/12/15,0.011452,0.006193
47,2008/12/15,0.01124,0.006135
53,2008/12/15,0.011452,0.006193
63,2008/12/15,0.01124,0.006135
10,2008/12/16,0.012079,0.01177
5,2008/12/16,0.012065,0.008228
15,2008/12/16,0.012066,0.008255
21,2008/12/16,0.012065,0.008228
31,2008/12/16,0.012066,0.008255
37,2008/12/16,0.012065,0.008228
47,2008/12/16,0.012066,0.008255
53,2008/12/16,0.012065,0.008228
63,2008/12/16,0.012066,0.008255
10,2008/12/17,0.009685,0.009545
5,2008/12/17,0.006634,0.002836
15,2008/12/17,0.006686,0.002888
21,2008/12/17,0.006634,0.002836
31,2008/12/17,0.006686,0.002888
37,2008/12/17,0.006634,0.002836
47,2008/12/17,0.006686,0.002888
53,2008/12/17,0.006634,0.002836
63,2008/12/17,0.006686,0.002888
10,2008/12/18,0.017538,0.020147
5,2008/12/18,0.021096,0.019544
15,2008/12/18,0.021036,0.019549
21,2008/12/18,0.021096,0.019544
31,2008/12/18,0.021036,0.019549
37,2008/12/18,0.021096,0.019544
47,2008/12/18,0.021036,0.019549
53,2008/12/18,0.021096,0.019544
63,2008/12/18,0.021036,0.019549
10,2008/12/19,0.007214,0.006721
5,2008/12/19,0.005968,0.003026
15,2008/12/19,0.005987,0.00305
21,2008/12/19,0.005968,0.003026
31,2008/12/19,0.005987,0.00305
37,2008/12/19,0.005968,0.003026
47,2008/12/19,0.005987,0.00305
53,2008/12/19,0.005968,0.003026
63,2008/12/19,0.005987,0.00305
10,2008/12/22,-0.009202,-0.009758
5,2008/12/22,-0.011576,-0.013036
15,2008/12/22,-0.011536,-0.01301
21,2008/12/22,-0.011576,-0.013036
31,2008/12/22,-0.011536,-0.01301
37,2008/12/22,-0.011576,-0.013036
47,2008/12/22,-0.011536,-0.01301
53,2008/12/22,-0.011576,-0.013036
63,2008/12/22,-0.011536,-0.01301
10,2008/12/23,-0.044717,-0.043965
5,2008/12/23,-0.055086,-0.049734
15,2008/12/23,-0.054907,-0.049688
21,2008/12/23,-0.055086,-0.049734
31,2008/12/23,-0.054907,-0.049688
37,2008/12/23,-0.055086,-0.049734
47,2008/12/23,-0.054907,-0.049688
53,2008/12/23,-0.055086,-0.049734
63,2008/12/23,-0.054907,-0.049688
10,2008/12/24,-0.017836,-0.018083
5,2008/12/24,-0.01898,-0.018866
15,2008/12/24,-0.018961,-0.01886
21,2008/12/24,-0.01898,-0.018866
31,2008/12/24,-0.018961,-0.01886
37,2008/12/24,-0.01898,-0.018866
47,2008/12/24,-0.018961,-0.01886
53,2008/12/24,-0.01898,-0.018866
63,2008/12/24,-0.018961,-0.01886
10,2008/12/25,-0.0045,-0.003995
5,2008/12/25,-0.006216,-0.005821
15,2008/12/25,-0.006187,-0.005807
21,2008/12/25,-0.006216,-0.005821
31,2008/12/25,-0.006187,-0.005807
37,2008/12/25,-0.006216,-0.005821
47,2008/12/25,-0.006187,-0.005807
53,2008/12/25,-0.006216,-0.005821
63,2008/12/25,-0.006187,-0.005807
10,2008/12/26,0.005009,0.005857
5,2008/12/26,-0.004701,-0.001737
15,2008/12/26,-0.004539,-0.001679
21,2008/12/26,-0.004701,-0.001737
31,2008/12/26,-0.004539,-0.001679
37,2008/12/26,-0.004701,-0.001737
47,2008/12/26,-0.004539,-0.001679
53,2008/12/26,-0.004701,-0.001737
63,2008/12/26,-0.004539,-0.001679
10,2008/12/29,0.001533,0.000577
5,2008/12/29,-0.001754,-0.00206
15,2008/12/29,-0.001696,-0.002039
21,2008/12/29,-0.001754,-0.00206
31,2008/12/29,-0.001696,-0.002039
37,2008/12/29,-0.001754,-0.00206
47,2008/12/29,-0.001696,-0.002039
53,2008/12/29,-0.001754,-0.00206
63,2008/12/29,-0.001696,-0.002039
10,2008/12/30,0.000921,0.000548
5,2008/12/30,-0.009182,-0.009504
15,2008/12/30,-0.009011,-0.009426
21,2008/12/30,-0.009182,-0.009504
31,2008/12/30,-0.009011,-0.009426
37,2008/12/30,-0.009182,-0.009504
47,2008/12/30,-0.009011,-0.009426
53,2008/12/30,-0.009182,-0.009504
63,2008/12/30,-0.009011,-0.009426
10,2008/12/31,0.004146,0.00462
5,2008/12/31,-0.009905,-0.00806
15,2008/12/31,-0.00967,-0.007963
21,2008/12/31,-0.009905,-0.00806
31,2008/12/31,-0.00967,-0.007963
37,2008/12/31,-0.009905,-0.00806
47,2008/12/31,-0.00967,-0.007963
53,2008/12/31,-0.009905,-0.00806
63,2008/12/31,-0.00967,-0.007963
10,2009/1/5,0.032397,0.031866
5,2009/1/5,0.039851,0.033522
15,2009/1/5,0.039721,0.033509
21,2009/1/5,0.039851,0.033522
31,2009/1/5,0.039721,0.033509
37,2009/1/5,0.039851,0.033522
47,2009/1/5,0.039721,0.033509
53,2009/1/5,0.039851,0.033522
63,2009/1/5,0.039721,0.033509
10,2009/1/6,0.027466,0.029759
5,2009/1/6,0.032594,0.030088
15,2009/1/6,0.032505,0.030086
